,labels_t,labels_r,Web_Page_URL,Tweet_Website,Author_Name,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Content,datetime,stars_t,stars_r,Tweet_Website_n,Web_Page_URL_n,tweet_id,name,year,month,year_month
1884,1 star,5 stars,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1280048941678108672,ING_es,1594022424000.0,"Cuando en ING decimos que son los clientes los que escriben nuestra historia, lo decimos de verdad. Descubre el 8 de julio #AlOtroLado.",31.0,12.0,31.0,0,"Mi historia, misión imposible rescatar tu plan de pensiones",2020-07-06 08:00:24,1,5,https://twitter.com/ING_es/status/1280048941678108672,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1280048941678108672,ING_es,2020,7,2020-07-01
1885,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1246467566387654657,Bankia,1586016000000.0,"Nuestro Plan #JuntosEsMásFácil está formado por medidas financieras para ayudar a empresas y autónomos que no paran para que tú puedas quedarte en casa.
    
    Ellos no paran y nosotros tampoco.
    ",206.0,69.0,127.0,0,"Menudos ladrones, ya mismo cierro mi cuenta. Comisiones todos los meses por que sí... Ojalá y vayáis a la quiebra!",2020-04-04 16:00:00,5,1,https://twitter.com/Bankia/status/1246467566387654657,https://twitter.com/Bankia,1246467566387654657,Bankia,2020,4,2020-04-01
1886,5 stars,5 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1277151155609624578,bancosantander,1593331538000.0,"#PRIDE2020 #ORGULLO2020 Os queremos sin complejos, sin miedos, más LIBRES. Estamos orgullosos de todos nuestros empleados y por eso seguimos trabajando para construir una sociedad más tolerante.",,254.0,164.0,0,El orgullo se les subió al mate.,2020-06-28 08:05:38,5,5,https://twitter.com/bancosantander/status/1277151155609624578,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1277151155609624578,bancosantander,2020,6,2020-06-01
1887,5 stars,5 stars,https://twitter.com/bbva,https://twitter.com/bbva/status/1301631090734628864,bbva,1599168009000.0," BBVA desarrolla en Colombia diferentes talleres, charlas y cursos sobre diversidad e inclusión para concienciar a sus colaboradores . ¡Todos los detalles! ",5.0,1.0,1.0,0," BBVA desarrolla en Colombia diferentes talleres, charlas y cursos sobre diversidad e inclusión para concienciar a sus colaboradores . ¡Todos los detalles! ",2020-09-03 21:20:09,5,5,https://twitter.com/bbva/status/1301631090734628864,https://twitter.com/bbva,1301631090734628864,bbva,2020,9,2020-09-01
1888,5 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1301495670583500805,bbva,1599135723000.0, Nuestro presidente Carlos Torres Vila ha señalado en el Pleno Extraordinario de la  que la #digitalización debe ser una prioridad para las empresas . Sigue leyendo .,3.0,0.0,0.0,0,undefined,2020-09-03 12:22:03,5,1,https://twitter.com/bbva/status/1301495670583500805,https://twitter.com/bbva,1301495670583500805,bbva,2020,9,2020-09-01
1889,1 star,1 star,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1280453987431563266,ING_es,1594118994000.0,"¿En cuántos plazos se puede pagar la declaración de la #renta?
    
     Te lo contamos hoy en nuestro blog.",5.0,1.0,2.0,0,"No se puede ser pagar x  ? Ah bueno, aunque se pudiera vuestros clientes no podríamos",2020-07-07 10:49:54,1,1,https://twitter.com/ING_es/status/1280453987431563266,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1280453987431563266,ING_es,2020,7,2020-07-01
1890,5 stars,5 stars,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/Emprendedor_XXI/status/1260211066010730501,Emprendedor_XXI,1589292706000.0,"Arrancamos la entrega del Premio  de Valencia con la entrevista de Ana Luján, directora de  Valencia a Eloi Gómez, CEO de . 
    
    Puedes verlo en directo aquí  ",12.0,7.0,3.0,0,"“La adaptabilidad es una de las claves en la situación actual que estamos viviendo. No tener miedo y tomar decisiones que a veces, pueden ser complicadas” nos comenta , CEO de .",2020-05-12 14:11:46,5,5,https://twitter.com/Emprendedor_XXI/status/1260211066010730501,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1260211066010730501,caixabank,2020,5,2020-05-01
1891,5 stars,3 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1277151155609624578,bancosantander,1593331538000.0,"#PRIDE2020 #ORGULLO2020 Os queremos sin complejos, sin miedos, más LIBRES. Estamos orgullosos de todos nuestros empleados y por eso seguimos trabajando para construir una sociedad más tolerante.",,254.0,164.0,0,Otro motivo para buscar otro banco.,2020-06-28 08:05:38,5,3,https://twitter.com/bancosantander/status/1277151155609624578,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1277151155609624578,bancosantander,2020,6,2020-06-01
1892,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1246467566387654657,Bankia,1586016000000.0,"Nuestro Plan #JuntosEsMásFácil está formado por medidas financieras para ayudar a empresas y autónomos que no paran para que tú puedas quedarte en casa.
    
    Ellos no paran y nosotros tampoco.
    ",206.0,69.0,127.0,0,nomina minimo 700€,2020-04-04 16:00:00,5,1,https://twitter.com/Bankia/status/1246467566387654657,https://twitter.com/Bankia,1246467566387654657,Bankia,2020,4,2020-04-01
1893,4 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1301527945127829504,bbva,1599143417000.0,"Blue is pleasant, patient, and able to put itself in the shoes of others . We reveal how his personality has been created  . It will surprise you! ",2.0,0.0,0.0,0,undefined,2020-09-03 14:30:17,4,1,https://twitter.com/bbva/status/1301527945127829504,https://twitter.com/bbva,1301527945127829504,bbva,2020,9,2020-09-01
1894,1 star,1 star,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1280453987431563266,ING_es,1594118994000.0,"¿En cuántos plazos se puede pagar la declaración de la #renta?
    
     Te lo contamos hoy en nuestro blog.",5.0,1.0,2.0,0,"Hola Carolina, claro, hemos respondido a tu DM para informarte. Un saludo.",2020-07-07 10:49:54,1,1,https://twitter.com/ING_es/status/1280453987431563266,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1280453987431563266,ING_es,2020,7,2020-07-01
1895,5 stars,3 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1246467566387654657,Bankia,1586016000000.0,"Nuestro Plan #JuntosEsMásFácil está formado por medidas financieras para ayudar a empresas y autónomos que no paran para que tú puedas quedarte en casa.
    
    Ellos no paran y nosotros tampoco.
    ",206.0,69.0,127.0,0,"Por eso me llamáis todos los días, y lo que menos me dais es esperanza de soluciones",2020-04-04 16:00:00,5,3,https://twitter.com/Bankia/status/1246467566387654657,https://twitter.com/Bankia,1246467566387654657,Bankia,2020,4,2020-04-01
1896,5 stars,5 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1277151155609624578,bancosantander,1593331538000.0,"#PRIDE2020 #ORGULLO2020 Os queremos sin complejos, sin miedos, más LIBRES. Estamos orgullosos de todos nuestros empleados y por eso seguimos trabajando para construir una sociedad más tolerante.",,254.0,164.0,0,Que termine ya este mes dios,2020-06-28 08:05:38,5,5,https://twitter.com/bancosantander/status/1277151155609624578,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1277151155609624578,bancosantander,2020,6,2020-06-01
1897,5 stars,5 stars,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/Emprendedor_XXI/status/1260211066010730501,Emprendedor_XXI,1589292706000.0,"Arrancamos la entrega del Premio  de Valencia con la entrevista de Ana Luján, directora de  Valencia a Eloi Gómez, CEO de . 
    
    Puedes verlo en directo aquí  ",12.0,7.0,3.0,0,"Arrancamos la entrega del Premio  de Valencia con la entrevista de Ana Luján, directora de  Valencia a Eloi Gómez, CEO de . 
    
    Puedes verlo en directo aquí  ",2020-05-12 14:11:46,5,5,https://twitter.com/Emprendedor_XXI/status/1260211066010730501,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1260211066010730501,caixabank,2020,5,2020-05-01
1898,5 stars,2 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1277151155609624578,bancosantander,1593331538000.0,"#PRIDE2020 #ORGULLO2020 Os queremos sin complejos, sin miedos, más LIBRES. Estamos orgullosos de todos nuestros empleados y por eso seguimos trabajando para construir una sociedad más tolerante.",,254.0,164.0,0,"Miedo a la nueva inquisición...
    O estás de acuerdo por la buena o estas de acuerdo por la mala....
    En lo particular cada uno es libre de acostarse con quien quiera.
    Pero su sexualidad se desarrolla en su dormitorio, y no avasallando   a los demás.",2020-06-28 08:05:38,5,2,https://twitter.com/bancosantander/status/1277151155609624578,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1277151155609624578,bancosantander,2020,6,2020-06-01
1899,4 stars,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/caixabank/status/1260166260161118209,caixabank,1589282023000.0,"Esta tarde, los profesores del  Argandoña,  y Rosenberg impartirán una sesión on-line sobre cómo afrontar con responsabilidad el día después de la #COVID19. Apúntate en  #RSC #IESEonline #ContigoMásQueNunca",5.0,3.0,0.0,0,undefined,2020-05-12 11:13:43,4,1,https://twitter.com/caixabank/status/1260166260161118209,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1260166260161118209,caixabank,2020,5,2020-05-01
1900,1 star,5 stars,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1280453987431563266,ING_es,1594118994000.0,"¿En cuántos plazos se puede pagar la declaración de la #renta?
    
     Te lo contamos hoy en nuestro blog.",5.0,1.0,2.0,0,"Hola, les he escrito por privado. Agradezco me respondan.",2020-07-07 10:49:54,1,5,https://twitter.com/ING_es/status/1280453987431563266,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1280453987431563266,ING_es,2020,7,2020-07-01
1901,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1246467566387654657,Bankia,1586016000000.0,"Nuestro Plan #JuntosEsMásFácil está formado por medidas financieras para ayudar a empresas y autónomos que no paran para que tú puedas quedarte en casa.
    
    Ellos no paran y nosotros tampoco.
    ",206.0,69.0,127.0,0,Devolved a los ciudadanos los miles de millones de vuestro rescate. Esto sí que sería ayudar.,2020-04-04 16:00:00,5,1,https://twitter.com/Bankia/status/1246467566387654657,https://twitter.com/Bankia,1246467566387654657,Bankia,2020,4,2020-04-01
1902,5 stars,5 stars,https://twitter.com/bbva,https://twitter.com/bbva/status/1301543244078219264,bbva,1599147065000.0,¡Coge tu agenda! . El miércoles 9 de septiembre   y  te invitan a un evento digital sobre jóvenes y expectativa técnológica . Participará la vicepresidenta y ministra  (). ¡Inscríbete aquí! ,3.0,2.0,1.0,0,"Hola, copiamos a nuestros compañeros de  para que puedan ayudarte. Un saludo.",2020-09-03 15:31:05,5,5,https://twitter.com/bbva/status/1301543244078219264,https://twitter.com/bbva,1301543244078219264,bbva,2020,9,2020-09-01
1903,1 star,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/caixabank/status/1256546016993652737,caixabank,1588418890000.0,"Nueva entrega con los protagonistas de   Os dejamos el directo con  por si os lo perdisteis ayer. #SomosEquipo #CreemosEnElBaloncesto #ContigoMásQueNunca EN DIRECTO #GarbajosaResponde | El Presidente de la #FEB, @jgarbajosa15, responde YA a vuestras preguntas en @TwitterLive 
    
    @basketlover | @caixabank | @Finetwork | @Nike |  
    
    #SomosEquipo
    
    https://twitter.com/i/broadcasts/1lPKqVVplrMGb…",10.0,2.0,0.0,0,undefined,2020-05-02 11:28:10,1,1,https://twitter.com/caixabank/status/1256546016993652737,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1256546016993652737,caixabank,2020,5,2020-05-01
1904,5 stars,1 star,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1277151155609624578,bancosantander,1593331538000.0,"#PRIDE2020 #ORGULLO2020 Os queremos sin complejos, sin miedos, más LIBRES. Estamos orgullosos de todos nuestros empleados y por eso seguimos trabajando para construir una sociedad más tolerante.",,254.0,164.0,0,"Quería abrir una Cuentaen Santander,
    Ya no",2020-06-28 08:05:38,5,1,https://twitter.com/bancosantander/status/1277151155609624578,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1277151155609624578,bancosantander,2020,6,2020-06-01
1905,5 stars,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1246467566387654657,Bankia,1586016000000.0,"Nuestro Plan #JuntosEsMásFácil está formado por medidas financieras para ayudar a empresas y autónomos que no paran para que tú puedas quedarte en casa.
    
    Ellos no paran y nosotros tampoco.
    ",206.0,69.0,127.0,0,Repartiendo dividendos sin devolver el rescate pagado con dinero público  que se os regaló   y trajo los recortes en sanidad.,2020-04-04 16:00:00,5,1,https://twitter.com/Bankia/status/1246467566387654657,https://twitter.com/Bankia,1246467566387654657,Bankia,2020,4,2020-04-01
1906,1 star,1 star,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1280453987431563266,ING_es,1594118994000.0,"¿En cuántos plazos se puede pagar la declaración de la #renta?
    
     Te lo contamos hoy en nuestro blog.",5.0,1.0,2.0,0,"¿En cuántos plazos se puede pagar la declaración de la #renta?
    
     Te lo contamos hoy en nuestro blog.",2020-07-07 10:49:54,1,1,https://twitter.com/ING_es/status/1280453987431563266,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1280453987431563266,ING_es,2020,7,2020-07-01
1907,5 stars,1 star,https://twitter.com/bbva,https://twitter.com/bbva/status/1301543244078219264,bbva,1599147065000.0,¡Coge tu agenda! . El miércoles 9 de septiembre   y  te invitan a un evento digital sobre jóvenes y expectativa técnológica . Participará la vicepresidenta y ministra  (). ¡Inscríbete aquí! ,3.0,2.0,1.0,0,"Si no tengo invitación para un crédito, no lo puedo tramitar?",2020-09-03 15:31:05,5,1,https://twitter.com/bbva/status/1301543244078219264,https://twitter.com/bbva,1301543244078219264,bbva,2020,9,2020-09-01
1908,5 stars,5 stars,https://twitter.com/bbva,https://twitter.com/bbva/status/1301543244078219264,bbva,1599147065000.0,¡Coge tu agenda! . El miércoles 9 de septiembre   y  te invitan a un evento digital sobre jóvenes y expectativa técnológica . Participará la vicepresidenta y ministra  (). ¡Inscríbete aquí! ,3.0,2.0,1.0,0,¡Coge tu agenda! . El miércoles 9 de septiembre   y  te invitan a un evento digital sobre jóvenes y expectativa técnológica . Participará la vicepresidenta y ministra  (). ¡Inscríbete aquí! ,2020-09-03 15:31:05,5,5,https://twitter.com/bbva/status/1301543244078219264,https://twitter.com/bbva,1301543244078219264,bbva,2020,9,2020-09-01
1909,5 stars,1 star,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/caixabank/status/1256531377857523712,caixabank,1588415400000.0,Estas semanas nos hemos adaptado de la mejor manera posible a las circunstancias. En CaixaBank hemos impulsado medidas para paliar los efectos económicos del coronavirus y apoyar a empresas y particulares. Más información:  #ContigoMásQueNunca,15.0,8.0,3.0,0,"Pues según nuestra oficina, como la empresa lleva 2 años sin tener beneficios aunque estemos pagando los préstamos, incluso en estos meses tan complicados su entidad nos han denegado las ayudas, y si no recibimos las ayudas que vendéis en este Twitter , 3 al paro.",2020-05-02 10:30:00,5,1,https://twitter.com/caixabank/status/1256531377857523712,https://twitter.com/caixabank?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1256531377857523712,caixabank,2020,5,2020-05-01
1910,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/PressBankia/status/1245333101452185600,PressBankia,1585745523000.0, adelanta al 3 de abril el abono de la prestación por desempleo a sus clientes. ,44.0,30.0,27.0,0, adelanta al 3 de abril el abono de la prestación por desempleo a sus clientes. ,2020-04-01 12:52:03,1,1,https://twitter.com/PressBankia/status/1245333101452185600,https://twitter.com/Bankia,1245333101452185600,Bankia,2020,4,2020-04-01
1911,1 star,1 star,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1279331622119227393,ING_es,1593851402000.0,"¿Sabías que Alexander Hamilton es considerado el padre de la economía en Estados Unidos? 
    
     Te contamos en nuestro blog quién era Alexander Hamilton y sus orígenes.",11.0,2.0,3.0,0,Queremos Bizum!!!!!!!,2020-07-04 08:30:02,1,1,https://twitter.com/ING_es/status/1279331622119227393,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1279331622119227393,ING_es,2020,7,2020-07-01
1912,5 stars,5 stars,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/bancosantander/status/1277151155609624578,bancosantander,1593331538000.0,"#PRIDE2020 #ORGULLO2020 Os queremos sin complejos, sin miedos, más LIBRES. Estamos orgullosos de todos nuestros empleados y por eso seguimos trabajando para construir una sociedad más tolerante.",,254.0,164.0,0,P3dofilos d mi3rda.,2020-06-28 08:05:38,5,5,https://twitter.com/bancosantander/status/1277151155609624578,https://twitter.com/bancosantander?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,1277151155609624578,bancosantander,2020,6,2020-06-01
